EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus,Academic Performance Category,Attendance Risk Level
E001181,STU0041,C038,S10,F024,2026-01-21,Completed,66.6,B+,3.25,84.1,Passed,Good,Low Risk
E001182,STU0041,C053,S10,F012,2026-01-18,Completed,82.8,A+,4.0,79.0,Passed,Excellent,Low Risk
E001183,STU0041,C059,S10,F030,2026-01-03,Completed,56.1,B-,2.75,86.7,Passed,Satisfactory,Low Risk
E001184,STU0041,C031,S10,F030,2026-01-03,Enrolled,70.6,A-,3.5,96.1,Passed,Good,Low Risk
E001185,STU0041,C059,S11,F046,2026-05-17,Completed,100.0,A+,4.0,69.6,Passed,Excellent,Moderate Risk
E001186,STU0041,C065,S11,F012,2026-05-18,Completed,46.3,C,2.25,94.4,Passed,Satisfactory,Low Risk
E001187,STU0041,C031,S11,F012,2026-05-16,Completed,53.2,C+,2.5,88.5,Passed,Satisfactory,Low Risk
E001188,STU0041,C053,S11,F048,2026-05-09,Completed,49.4,C,2.25,75.4,Passed,Satisfactory,Low Risk
E001189,STU0041,C008,S07,F024,2025-01-08,Enrolled,54.0,C+,2.5,91.6,Passed,Satisfactory,Low Risk
E001190,STU0041,C031,S07,F024,2025-01-06,Completed,59.1,B-,2.75,72.9,Passed,Good,Moderate Risk
E001191,STU0041,C065,S07,F018,2025-01-06,Completed,58.8,B-,2.75,97.2,Passed,Satisfactory,Low Risk
E001192,STU0041,C008,S03,F046,2023-09-16,Completed,52.6,C+,2.5,81.5,Passed,Satisfactory,Low Risk
E001193,STU0041,C038,S03,F030,2023-09-20,Enrolled,80.8,A+,4.0,100.0,Passed,Excellent,Low Risk
E001194,STU0041,C065,S03,F024,2023-09-12,Completed,75.5,A,3.75,91.3,Passed,Excellent,Low Risk
E001195,STU0041,C053,S01,F046,2023-01-17,Completed,69.1,B+,3.25,90.0,Passed,Good,Low Risk
E001196,STU0041,C008,S01,F046,2023-01-04,Completed,82.2,A+,4.0,100.0,Passed,Excellent,Low Risk
E001197,STU0041,C038,S01,F046,2023-01-02,Completed,77.5,A,3.75,100.0,Passed,Excellent,Low Risk
E001198,STU0041,C059,S01,F018,2023-01-18,Completed,62.6,B,3.0,100.0,Passed,Good,Low Risk
E001199,STU0041,C031,S01,F030,2023-01-01,Completed,92.0,A+,4.0,76.3,Passed,Excellent,Low Risk
E001200,STU0042,C042,S03,F037,2023-09-11,Completed,59.8,B-,2.75,99.9,Passed,Good,Low Risk
E001201,STU0042,C036,S03,F038,2023-09-12,Completed,54.0,C+,2.5,97.3,Passed,Satisfactory,Low Risk
E001202,STU0042,C049,S03,F034,2023-09-06,Completed,54.8,C+,2.5,100.0,Passed,Satisfactory,Low Risk
E001203,STU0042,C042,S06,F034,2024-09-02,Completed,55.6,B-,2.75,75.3,Passed,Satisfactory,Low Risk
E001204,STU0042,C056,S06,F034,2024-09-12,Completed,54.9,C+,2.5,98.0,Passed,Satisfactory,Low Risk
E001205,STU0042,C027,S06,F037,2024-09-01,Completed,56.6,B-,2.75,59.3,Passed,Satisfactory,Moderate Risk
E001206,STU0042,C036,S02,F034,2023-05-17,Completed,96.2,A+,4.0,83.4,Passed,Excellent,Low Risk
E001207,STU0042,C051,S02,F037,2023-05-05,Completed,69.1,B+,3.25,80.2,Passed,Good,Low Risk
E001208,STU0042,C049,S02,F037,2023-05-09,Completed,77.9,A,3.75,77.5,Passed,Excellent,Low Risk
E001209,STU0042,C048,S02,F038,2023-05-17,Withdrawn,74.1,A-,3.5,80.5,Passed,Excellent,Low Risk
E001210,STU0042,C027,S02,F034,2023-05-04,Completed,62.7,B,3.0,65.5,Passed,Good,Moderate Risk
E001211,STU0042,C030,S01,F038,2023-01-04,Completed,64.6,B,3.0,76.0,Passed,Good,Low Risk
E001212,STU0042,C049,S01,F038,2023-01-03,Completed,72.2,A-,3.5,99.4,Passed,Good,Low Risk
E001213,STU0042,C051,S01,F038,2023-01-08,Completed,72.6,A-,3.5,81.1,Passed,Good,Low Risk
E001214,STU0042,C030,S05,F034,2024-05-06,Withdrawn,81.3,A+,4.0,80.4,Passed,Excellent,Low Risk
E001215,STU0042,C051,S05,F034,2024-05-09,Completed,84.2,A+,4.0,73.2,Passed,Excellent,Moderate Risk
E001216,STU0042,C056,S05,F034,2024-05-07,Completed,66.3,B+,3.25,100.0,Passed,Good,Low Risk
E001217,STU0042,C056,S07,F037,2025-01-02,Completed,68.7,B+,3.25,93.2,Passed,Good,Low Risk
E001218,STU0042,C048,S07,F034,2025-01-20,Completed,57.8,B-,2.75,85.4,Passed,Satisfactory,Low Risk
E001219,STU0042,C015,S07,F038,2025-01-06,Enrolled,72.3,A-,3.5,100.0,Passed,Good,Low Risk
E001220,STU0042,C027,S11,F034,2026-05-16,Withdrawn,57.2,B-,2.75,100.0,Passed,Satisfactory,Low Risk
E001221,STU0042,C030,S11,F037,2026-05-11,Completed,72.7,A-,3.5,61.9,Passed,Good,Moderate Risk
E001222,STU0042,C042,S11,F038,2026-05-18,Completed,23.4,F,0.0,71.3,Failed,At Risk,Moderate Risk
E001223,STU0042,C036,S11,F037,2026-05-21,Completed,71.8,A-,3.5,58.7,Passed,Good,High Risk
E001224,STU0042,C015,S11,F034,2026-05-12,Completed,66.7,B+,3.25,82.8,Passed,Good,Low Risk
E001225,STU0042,C027,S08,F038,2025-05-10,Completed,80.9,A+,4.0,70.0,Passed,Excellent,Moderate Risk
E001226,STU0042,C056,S08,F037,2025-05-10,Completed,60.8,B,3.0,58.9,Passed,Good,High Risk
E001227,STU0042,C049,S08,F034,2025-05-05,Completed,58.0,B-,2.75,68.9,Passed,Satisfactory,Moderate Risk
E001228,STU0042,C015,S08,F034,2025-05-12,Completed,53.0,C+,2.5,75.4,Passed,Satisfactory,Low Risk
E001229,STU0042,C036,S08,F038,2025-05-11,Enrolled,60.6,B,3.0,74.2,Passed,Good,Low Risk
E001230,STU0042,C036,S09,F034,2025-09-02,Completed,74.6,A-,3.5,82.9,Passed,Excellent,Low Risk
E001231,STU0042,C051,S09,F034,2025-09-03,Completed,75.5,A,3.75,89.1,Passed,Excellent,Low Risk
E001232,STU0042,C030,S09,F038,2025-09-01,Completed,58.0,B-,2.75,81.1,Passed,Satisfactory,Low Risk
E001233,STU0042,C049,S09,F038,2025-09-21,Completed,66.8,B+,3.25,82.1,Passed,Good,Low Risk
E001234,STU0043,C012,S06,F049,2024-09-18,Completed,83.6,A+,4.0,88.5,Passed,Excellent,Low Risk
E001235,STU0043,C061,S06,F019,2024-09-19,Completed,80.5,A+,4.0,89.3,Passed,Excellent,Low Risk
E001236,STU0043,C043,S06,F047,2024-09-20,Completed,63.9,B,3.0,85.9,Passed,Good,Low Risk
E001237,STU0043,C054,S06,F040,2024-09-02,Withdrawn,81.9,A+,4.0,100.0,Passed,Excellent,Low Risk
E001238,STU0043,C066,S10,F049,2026-01-12,Completed,64.1,B,3.0,81.1,Passed,Good,Low Risk
E001239,STU0043,C022,S10,F033,2026-01-04,Completed,70.4,A-,3.5,69.8,Passed,Good,Moderate Risk
E001240,STU0043,C054,S10,F007,2026-01-17,Completed,61.1,B,3.0,99.2,Passed,Good,Low Risk
E001241,STU0043,C061,S10,F049,2026-01-20,Enrolled,62.3,B,3.0,56.4,Passed,Good,High Risk
E001242,STU0043,C024,S10,F049,2026-01-14,Completed,55.0,B-,2.75,100.0,Passed,Satisfactory,Low Risk
E001243,STU0043,C054,S09,F007,2025-09-09,Completed,69.6,B+,3.25,100.0,Passed,Good,Low Risk
E001244,STU0043,C066,S09,F006,2025-09-13,Completed,81.6,A+,4.0,66.7,Passed,Excellent,Moderate Risk
E001245,STU0043,C012,S09,F033,2025-09-06,Completed,78.0,A,3.75,82.0,Passed,Excellent,Low Risk
E001246,STU0043,C022,S09,F033,2025-09-11,Withdrawn,42.8,D,2.0,67.9,Passed,Satisfactory,Moderate Risk
E001247,STU0043,C012,S08,F049,2025-05-08,Completed,55.7,B-,2.75,78.4,Passed,Satisfactory,Low Risk
E001248,STU0043,C054,S08,F040,2025-05-07,Completed,70.5,A-,3.5,79.4,Passed,Good,Low Risk
E001249,STU0043,C022,S08,F049,2025-05-15,Completed,72.2,A-,3.5,77.8,Passed,Good,Low Risk
E001250,STU0043,C043,S08,F007,2025-05-10,Completed,75.6,A,3.75,56.8,Passed,Excellent,High Risk
E001251,STU0043,C061,S02,F040,2023-05-09,Completed,60.0,B,3.0,84.5,Passed,Good,Low Risk
E001252,STU0043,C024,S02,F033,2023-05-11,Completed,67.2,B+,3.25,68.6,Passed,Good,Moderate Risk
E001253,STU0043,C022,S02,F036,2023-05-20,Completed,53.4,C+,2.5,94.5,Passed,Satisfactory,Low Risk
E001254,STU0043,C043,S02,F049,2023-05-12,Completed,78.9,A,3.75,86.0,Passed,Excellent,Low Risk
E001255,STU0043,C054,S02,F003,2023-05-01,Completed,75.2,A,3.75,65.9,Passed,Excellent,Moderate Risk
E001256,STU0044,C003,S01,F022,2023-01-21,Completed,81.2,A+,4.0,83.5,Passed,Excellent,Low Risk
E001257,STU0044,C058,S01,F025,2023-01-15,Enrolled,64.1,B,3.0,91.6,Passed,Good,Low Risk
E001258,STU0044,C007,S01,F025,2023-01-06,Completed,59.0,B-,2.75,82.0,Passed,Satisfactory,Low Risk
E001259,STU0044,C057,S01,F025,2023-01-19,Completed,59.3,B-,2.75,85.3,Passed,Good,Low Risk
E001260,STU0044,C007,S07,F022,2025-01-08,Withdrawn,58.7,B-,2.75,75.2,Passed,Satisfactory,Low Risk
E001261,STU0044,C058,S07,F022,2025-01-15,Completed,86.4,A+,4.0,88.6,Passed,Excellent,Low Risk
E001262,STU0044,C019,S07,F022,2025-01-06,Enrolled,54.1,C+,2.5,76.5,Passed,Satisfactory,Low Risk
E001263,STU0044,C001,S07,F025,2025-01-13,Completed,97.4,A+,4.0,64.9,Passed,Excellent,Moderate Risk
E001264,STU0044,C007,S04,F025,2024-01-05,Completed,63.5,B,3.0,75.3,Passed,Good,Low Risk
E001265,STU0044,C057,S04,F025,2024-01-18,Completed,54.2,C+,2.5,83.1,Passed,Satisfactory,Low Risk
E001266,STU0044,C058,S04,F022,2024-01-20,Enrolled,61.8,B,3.0,83.6,Passed,Good,Low Risk
E001267,STU0044,C019,S10,F025,2026-01-18,Enrolled,64.3,B,3.0,94.9,Passed,Good,Low Risk
E001268,STU0044,C007,S10,F025,2026-01-01,Completed,83.0,A+,4.0,85.0,Passed,Excellent,Low Risk
E001269,STU0044,C058,S10,F025,2026-01-10,Completed,80.6,A+,4.0,84.7,Passed,Excellent,Low Risk
E001270,STU0044,C003,S10,F022,2026-01-05,Completed,65.8,B+,3.25,89.6,Passed,Good,Low Risk
E001271,STU0044,C001,S10,F025,2026-01-04,Enrolled,75.2,A,3.75,89.6,Passed,Excellent,Low Risk
E001272,STU0045,C037,S05,F042,2024-05-10,Completed,50.2,C+,2.5,88.1,Passed,Satisfactory,Low Risk
E001273,STU0045,C004,S05,F005,2024-05-16,Completed,87.7,A+,4.0,54.4,Passed,Excellent,High Risk
E001274,STU0045,C014,S05,F041,2024-05-13,Completed,66.6,B+,3.25,80.4,Passed,Good,Low Risk
E001275,STU0045,C023,S05,F026,2024-05-06,Enrolled,77.8,A,3.75,91.2,Passed,Excellent,Low Risk
E001276,STU0045,C041,S05,F015,2024-05-06,Enrolled,60.1,B,3.0,77.3,Passed,Good,Low Risk
E001277,STU0045,C004,S07,F042,2025-01-21,Completed,83.4,A+,4.0,80.4,Passed,Excellent,Low Risk
E001278,STU0045,C025,S07,F031,2025-01-12,Completed,88.2,A+,4.0,84.0,Passed,Excellent,Low Risk
E001279,STU0045,C041,S07,F015,2025-01-11,Enrolled,70.0,A-,3.5,94.8,Passed,Good,Low Risk
E001280,STU0045,C033,S07,F015,2025-01-08,Completed,72.5,A-,3.5,78.8,Passed,Good,Low Risk
E001281,STU0045,C032,S10,F015,2026-01-19,Enrolled,50.8,C+,2.5,64.1,Passed,Satisfactory,Moderate Risk
E001282,STU0045,C010,S10,F031,2026-01-05,Completed,67.3,B+,3.25,81.0,Passed,Good,Low Risk
E001283,STU0045,C025,S10,F026,2026-01-10,Completed,84.3,A+,4.0,76.4,Passed,Excellent,Low Risk
E001284,STU0045,C037,S10,F013,2026-01-21,Completed,86.5,A+,4.0,91.0,Passed,Excellent,Low Risk
E001285,STU0045,C023,S03,F015,2023-09-02,Completed,16.2,F,0.0,100.0,Failed,At Risk,Low Risk
E001286,STU0045,C014,S03,F042,2023-09-09,Completed,77.3,A,3.75,78.1,Passed,Excellent,Low Risk
E001287,STU0045,C050,S03,F042,2023-09-05,Completed,47.5,C,2.25,92.4,Passed,Satisfactory,Low Risk
E001288,STU0045,C033,S03,F042,2023-09-03,Completed,69.3,B+,3.25,79.5,Passed,Good,Low Risk
E001289,STU0046,C017,S06,F004,2024-09-04,Enrolled,41.5,D,2.0,79.8,Passed,Satisfactory,Low Risk
E001290,STU0046,C002,S06,F002,2024-09-08,Enrolled,66.5,B+,3.25,79.9,Passed,Good,Low Risk
E001291,STU0046,C016,S06,F021,2024-09-06,Enrolled,80.1,A+,4.0,71.7,Passed,Excellent,Moderate Risk
E001292,STU0046,C052,S10,F011,2026-01-18,Completed,60.5,B,3.0,71.0,Passed,Good,Moderate Risk
E001293,STU0046,C017,S10,F014,2026-01-05,Withdrawn,78.3,A,3.75,94.2,Passed,Excellent,Low Risk
E001294,STU0046,C016,S10,F002,2026-01-07,Completed,66.8,B+,3.25,71.7,Passed,Good,Moderate Risk
E001295,STU0046,C016,S07,F021,2025-01-01,Enrolled,77.3,A,3.75,71.2,Passed,Excellent,Moderate Risk
E001296,STU0046,C039,S07,F004,2025-01-14,Completed,77.3,A,3.75,100.0,Passed,Excellent,Low Risk
E001297,STU0046,C017,S07,F021,2025-01-18,Completed,65.5,B+,3.25,85.0,Passed,Good,Low Risk
E001298,STU0046,C063,S07,F011,2025-01-12,Completed,77.0,A,3.75,87.8,Passed,Excellent,Low Risk
E001299,STU0046,C002,S07,F014,2025-01-19,Completed,69.4,B+,3.25,79.6,Passed,Good,Low Risk
E001300,STU0046,C052,S04,F002,2024-01-11,Completed,68.7,B+,3.25,79.3,Passed,Good,Low Risk
E001301,STU0046,C063,S04,F002,2024-01-09,Completed,60.2,B,3.0,75.4,Passed,Good,Low Risk
E001302,STU0046,C017,S04,F021,2024-01-07,Completed,82.7,A+,4.0,94.3,Passed,Excellent,Low Risk
E001303,STU0046,C039,S05,F011,2024-05-17,Completed,66.9,B+,3.25,57.7,Passed,Good,High Risk
E001304,STU0046,C017,S05,F021,2024-05-18,Withdrawn,70.5,A-,3.5,100.0,Passed,Good,Low Risk
E001305,STU0046,C002,S05,F011,2024-05-05,Completed,85.1,A+,4.0,80.5,Passed,Excellent,Low Risk
E001306,STU0047,C050,S04,F013,2024-01-11,Withdrawn,62.4,B,3.0,84.5,Passed,Good,Low Risk
E001307,STU0047,C005,S04,F015,2024-01-02,Enrolled,72.5,A-,3.5,73.4,Passed,Good,Moderate Risk
E001308,STU0047,C010,S04,F013,2024-01-08,Enrolled,58.5,B-,2.75,56.4,Passed,Satisfactory,High Risk
E001309,STU0047,C033,S04,F031,2024-01-20,Completed,67.4,B+,3.25,88.8,Passed,Good,Low Risk
E001310,STU0047,C025,S11,F031,2026-05-15,Completed,76.2,A,3.75,98.9,Passed,Excellent,Low Risk
E001311,STU0047,C032,S11,F026,2026-05-02,Completed,100.0,A+,4.0,74.0,Passed,Excellent,Moderate Risk
E001312,STU0047,C023,S11,F005,2026-05-17,Withdrawn,45.9,C,2.25,100.0,Passed,Satisfactory,Low Risk
E001313,STU0047,C005,S01,F013,2023-01-07,Completed,52.6,C+,2.5,92.6,Passed,Satisfactory,Low Risk
E001314,STU0047,C010,S01,F031,2023-01-12,Completed,87.3,A+,4.0,81.5,Passed,Excellent,Low Risk
E001315,STU0047,C037,S01,F026,2023-01-09,Completed,68.3,B+,3.25,99.3,Passed,Good,Low Risk
E001316,STU0047,C004,S01,F031,2023-01-19,Completed,65.0,B+,3.25,72.3,Passed,Good,Moderate Risk
E001317,STU0047,C025,S01,F031,2023-01-16,Withdrawn,59.0,B-,2.75,79.6,Passed,Satisfactory,Low Risk
E001318,STU0047,C005,S07,F026,2025-01-11,Completed,57.3,B-,2.75,96.7,Passed,Satisfactory,Low Risk
E001319,STU0047,C032,S07,F042,2025-01-08,Completed,69.8,B+,3.25,80.3,Passed,Good,Low Risk
E001320,STU0047,C067,S07,F013,2025-01-13,Completed,84.5,A+,4.0,97.9,Passed,Excellent,Low Risk
E001321,STU0047,C010,S07,F041,2025-01-09,Completed,72.5,A-,3.5,89.2,Passed,Good,Low Risk
E001322,STU0047,C037,S07,F031,2025-01-16,Withdrawn,86.7,A+,4.0,87.7,Passed,Excellent,Low Risk
E001323,STU0047,C014,S02,F041,2023-05-12,Completed,59.1,B-,2.75,92.4,Passed,Good,Low Risk
E001324,STU0047,C005,S02,F005,2023-05-08,Completed,82.5,A+,4.0,82.9,Passed,Excellent,Low Risk
E001325,STU0047,C067,S02,F013,2023-05-09,Completed,72.6,A-,3.5,70.5,Passed,Good,Moderate Risk
E001326,STU0047,C004,S02,F041,2023-05-13,Completed,36.6,F,0.0,77.0,Failed,At Risk,Low Risk
E001327,STU0047,C005,S10,F042,2026-01-16,Completed,91.2,A+,4.0,87.2,Passed,Excellent,Low Risk
E001328,STU0047,C025,S10,F015,2026-01-20,Enrolled,68.3,B+,3.25,75.0,Passed,Good,Low Risk
E001329,STU0047,C033,S10,F013,2026-01-21,Completed,52.2,C+,2.5,63.7,Passed,Satisfactory,Moderate Risk
E001330,STU0047,C067,S10,F031,2026-01-18,Completed,51.7,C+,2.5,67.1,Passed,Satisfactory,Moderate Risk
E001331,STU0047,C010,S05,F015,2024-05-20,Enrolled,49.2,C,2.25,71.9,Passed,Satisfactory,Moderate Risk
E001332,STU0047,C005,S05,F042,2024-05-15,Enrolled,63.6,B,3.0,96.0,Passed,Good,Low Risk
E001333,STU0047,C037,S05,F042,2024-05-07,Completed,58.8,B-,2.75,85.0,Passed,Satisfactory,Low Risk
E001334,STU0047,C014,S05,F005,2024-05-14,Completed,45.8,C,2.25,80.7,Passed,Satisfactory,Low Risk
E001335,STU0047,C005,S03,F031,2023-09-03,Completed,51.9,C+,2.5,83.4,Passed,Satisfactory,Low Risk
E001336,STU0047,C023,S03,F013,2023-09-01,Enrolled,43.7,D,2.0,88.5,Passed,Satisfactory,Low Risk
E001337,STU0047,C010,S03,F026,2023-09-14,Enrolled,79.6,A,3.75,93.8,Passed,Excellent,Low Risk
E001338,STU0047,C050,S03,F005,2023-09-21,Completed,86.5,A+,4.0,81.9,Passed,Excellent,Low Risk
E001339,STU0047,C037,S03,F013,2023-09-02,Completed,58.6,B-,2.75,92.8,Passed,Satisfactory,Low Risk
E001340,STU0047,C005,S08,F031,2025-05-03,Completed,72.0,A-,3.5,87.7,Passed,Good,Low Risk
E001341,STU0047,C067,S08,F013,2025-05-16,Completed,76.4,A,3.75,85.7,Passed,Excellent,Low Risk
E001342,STU0047,C037,S08,F026,2025-05-01,Completed,72.1,A-,3.5,73.1,Passed,Good,Moderate Risk
E001343,STU0047,C032,S08,F005,2025-05-19,Completed,73.6,A-,3.5,72.6,Passed,Good,Moderate Risk
E001344,STU0048,C005,S08,F026,2025-05-15,Completed,73.5,A-,3.5,75.6,Passed,Good,Low Risk
E001345,STU0048,C032,S08,F031,2025-05-16,Completed,75.3,A,3.75,84.5,Passed,Excellent,Low Risk
E001346,STU0048,C004,S08,F042,2025-05-13,Enrolled,73.9,A-,3.5,98.7,Passed,Good,Low Risk
E001347,STU0048,C010,S08,F042,2025-05-20,Completed,60.9,B,3.0,86.3,Passed,Good,Low Risk
E001348,STU0048,C033,S05,F042,2024-05-14,Completed,73.7,A-,3.5,64.1,Passed,Good,Moderate Risk
E001349,STU0048,C004,S05,F041,2024-05-15,Completed,22.5,F,0.0,80.8,Failed,At Risk,Low Risk
E001350,STU0048,C050,S05,F041,2024-05-09,Completed,65.3,B+,3.25,71.6,Passed,Good,Moderate Risk
E001351,STU0048,C025,S05,F031,2024-05-03,Completed,86.9,A+,4.0,91.5,Passed,Excellent,Low Risk
E001352,STU0048,C010,S05,F042,2024-05-06,Completed,63.6,B,3.0,88.5,Passed,Good,Low Risk
E001353,STU0048,C067,S07,F042,2025-01-15,Completed,69.6,B+,3.25,91.1,Passed,Good,Low Risk
E001354,STU0048,C010,S07,F015,2025-01-10,Completed,61.6,B,3.0,84.1,Passed,Good,Low Risk
E001355,STU0048,C037,S07,F015,2025-01-19,Completed,70.1,A-,3.5,92.9,Passed,Good,Low Risk
E001356,STU0048,C050,S07,F031,2025-01-02,Completed,39.0,F,0.0,63.5,Failed,At Risk,Moderate Risk
E001357,STU0048,C014,S07,F042,2025-01-18,Enrolled,76.7,A,3.75,88.8,Passed,Excellent,Low Risk
E001358,STU0048,C050,S02,F041,2023-05-03,Completed,91.9,A+,4.0,72.2,Passed,Excellent,Moderate Risk
E001359,STU0048,C010,S02,F041,2023-05-10,Completed,59.1,B-,2.75,75.1,Passed,Good,Low Risk
E001360,STU0048,C014,S02,F005,2023-05-20,Enrolled,66.8,B+,3.25,81.6,Passed,Good,Low Risk
E001361,STU0048,C004,S02,F015,2023-05-16,Completed,88.3,A+,4.0,74.0,Passed,Excellent,Moderate Risk
E001362,STU0048,C033,S02,F031,2023-05-01,Completed,79.0,A,3.75,68.0,Passed,Excellent,Moderate Risk
E001363,STU0048,C050,S09,F015,2025-09-18,Completed,55.3,B-,2.75,83.8,Passed,Satisfactory,Low Risk
E001364,STU0048,C033,S09,F013,2025-09-16,Completed,62.3,B,3.0,46.5,Passed,Good,High Risk
E001365,STU0048,C025,S09,F005,2025-09-03,Completed,50.2,C+,2.5,89.9,Passed,Satisfactory,Low Risk
E001366,STU0048,C014,S09,F013,2025-09-01,Completed,66.7,B+,3.25,91.0,Passed,Good,Low Risk
E001367,STU0048,C032,S03,F026,2023-09-02,Completed,64.5,B,3.0,81.7,Passed,Good,Low Risk
E001368,STU0048,C010,S03,F042,2023-09-11,Completed,82.7,A+,4.0,76.9,Passed,Excellent,Low Risk
E001369,STU0048,C004,S03,F005,2023-09-20,Completed,73.2,A-,3.5,58.6,Passed,Good,High Risk
E001370,STU0048,C050,S01,F031,2023-01-08,Completed,64.9,B,3.0,64.4,Passed,Good,Moderate Risk
E001371,STU0048,C005,S01,F031,2023-01-19,Enrolled,76.8,A,3.75,70.3,Passed,Excellent,Moderate Risk
E001372,STU0048,C010,S01,F015,2023-01-17,Completed,67.9,B+,3.25,73.1,Passed,Good,Moderate Risk
E001373,STU0048,C004,S01,F042,2023-01-14,Completed,61.5,B,3.0,75.2,Passed,Good,Low Risk
E001374,STU0048,C014,S01,F013,2023-01-15,Completed,77.7,A,3.75,78.8,Passed,Excellent,Low Risk
E001375,STU0048,C067,S11,F026,2026-05-17,Completed,42.0,D,2.0,81.3,Passed,Satisfactory,Low Risk
E001376,STU0048,C014,S11,F031,2026-05-04,Completed,52.8,C+,2.5,58.4,Passed,Satisfactory,High Risk
E001377,STU0048,C032,S11,F026,2026-05-14,Enrolled,38.6,F,0.0,78.5,Failed,At Risk,Low Risk
E001378,STU0048,C025,S06,F013,2024-09-14,Completed,92.6,A+,4.0,67.7,Passed,Excellent,Moderate Risk
E001379,STU0048,C014,S06,F041,2024-09-20,Completed,53.2,C+,2.5,80.6,Passed,Satisfactory,Low Risk
E001380,STU0048,C050,S06,F015,2024-09-16,Completed,67.4,B+,3.25,96.3,Passed,Good,Low Risk
E001381,STU0048,C023,S06,F005,2024-09-13,Enrolled,61.3,B,3.0,75.0,Passed,Good,Low Risk
E001382,STU0048,C010,S04,F042,2024-01-18,Completed,77.4,A,3.75,89.4,Passed,Excellent,Low Risk
E001383,STU0048,C005,S04,F041,2024-01-03,Completed,41.0,D,2.0,62.9,Passed,Satisfactory,Moderate Risk
E001384,STU0048,C032,S04,F015,2024-01-16,Enrolled,86.6,A+,4.0,73.0,Passed,Excellent,Moderate Risk
E001385,STU0049,C056,S04,F034,2024-01-18,Completed,84.4,A+,4.0,84.6,Passed,Excellent,Low Risk
E001386,STU0049,C051,S04,F038,2024-01-11,Completed,48.2,C,2.25,59.2,Passed,Satisfactory,Moderate Risk
E001387,STU0049,C048,S04,F034,2024-01-02,Completed,66.4,B+,3.25,89.9,Passed,Good,Low Risk
E001388,STU0049,C048,S07,F038,2025-01-16,Completed,78.7,A,3.75,80.8,Passed,Excellent,Low Risk
E001389,STU0049,C051,S07,F038,2025-01-07,Completed,47.5,C,2.25,83.6,Passed,Satisfactory,Low Risk
E001390,STU0049,C049,S07,F037,2025-01-15,Completed,68.1,B+,3.25,66.8,Passed,Good,Moderate Risk
E001391,STU0049,C042,S08,F038,2025-05-10,Completed,57.2,B-,2.75,65.3,Passed,Satisfactory,Moderate Risk
E001392,STU0049,C051,S08,F038,2025-05-05,Completed,39.7,F,0.0,83.1,Failed,Satisfactory,Low Risk
E001393,STU0049,C056,S08,F037,2025-05-01,Completed,58.3,B-,2.75,72.5,Passed,Satisfactory,Moderate Risk
E001394,STU0049,C027,S02,F037,2023-05-12,Completed,91.6,A+,4.0,73.0,Passed,Excellent,Moderate Risk
E001395,STU0049,C015,S02,F038,2023-05-14,Enrolled,96.0,A+,4.0,73.4,Passed,Excellent,Moderate Risk
E001396,STU0049,C049,S02,F038,2023-05-17,Completed,79.6,A,3.75,83.7,Passed,Excellent,Low Risk
E001397,STU0049,C042,S02,F034,2023-05-04,Enrolled,43.6,D,2.0,97.6,Passed,Satisfactory,Low Risk
E001398,STU0049,C049,S10,F038,2026-01-10,Enrolled,61.6,B,3.0,98.5,Passed,Good,Low Risk
E001399,STU0049,C027,S10,F037,2026-01-03,Enrolled,78.3,A,3.75,76.5,Passed,Excellent,Low Risk
E001400,STU0049,C042,S10,F037,2026-01-04,Completed,70.7,A-,3.5,100.0,Passed,Good,Low Risk
E001401,STU0049,C051,S10,F038,2026-01-21,Completed,66.4,B+,3.25,59.6,Passed,Good,Moderate Risk
E001402,STU0049,C015,S10,F038,2026-01-16,Completed,72.7,A-,3.5,78.2,Passed,Good,Low Risk
E001403,STU0049,C048,S01,F038,2023-01-10,Completed,49.5,C,2.25,98.8,Passed,Satisfactory,Low Risk
E001404,STU0049,C027,S01,F037,2023-01-20,Withdrawn,64.0,B,3.0,86.1,Passed,Good,Low Risk
E001405,STU0049,C036,S01,F037,2023-01-17,Completed,100.0,A+,4.0,86.6,Passed,Excellent,Low Risk
E001406,STU0049,C015,S11,F038,2026-05-04,Enrolled,78.3,A,3.75,88.0,Passed,Excellent,Low Risk
E001407,STU0049,C049,S11,F034,2026-05-18,Enrolled,62.9,B,3.0,74.8,Passed,Good,Low Risk
E001408,STU0049,C042,S11,F038,2026-05-03,Completed,87.4,A+,4.0,71.3,Passed,Excellent,Moderate Risk
E001409,STU0049,C036,S05,F037,2024-05-21,Enrolled,75.0,A,3.75,94.0,Passed,Excellent,Low Risk
E001410,STU0049,C015,S05,F034,2024-05-21,Completed,64.5,B,3.0,82.5,Passed,Good,Low Risk
E001411,STU0049,C051,S05,F034,2024-05-13,Completed,26.5,F,0.0,79.8,Failed,At Risk,Low Risk
E001412,STU0049,C030,S05,F037,2024-05-21,Completed,55.1,B-,2.75,78.3,Passed,Satisfactory,Low Risk
E001413,STU0050,C030,S02,F037,2023-05-10,Completed,74.9,A-,3.5,84.4,Passed,Excellent,Low Risk
E001414,STU0050,C027,S02,F037,2023-05-20,Completed,64.3,B,3.0,85.3,Passed,Good,Low Risk
