EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus
E003753,STU0136,C003,S02,F025,2023-05-17,Completed,38.7,F,0.0,80.8,Failed
E003754,STU0136,C003,S08,F025,2025-05-17,Enrolled,80.3,A+,4.0,97.4,Passed
E003755,STU0136,C058,S08,F022,2025-05-09,Completed,40.9,D,2.0,82.6,Passed
E003756,STU0136,C019,S08,F025,2025-05-09,Completed,72.8,A-,3.5,78.6,Passed
E003757,STU0136,C019,S01,F025,2023-01-18,Withdrawn,47.0,C,2.25,62.3,Passed
E003758,STU0136,C029,S01,F022,2023-01-04,Completed,50.8,C+,2.5,94.4,Passed
E003759,STU0136,C058,S01,F025,2023-01-06,Completed,74.7,A-,3.5,96.5,Passed
E003760,STU0136,C007,S06,F025,2024-09-07,Completed,52.3,C+,2.5,95.6,Passed
E003761,STU0136,C057,S06,F022,2024-09-04,Completed,97.5,A+,4.0,79.3,Passed
E003762,STU0136,C001,S06,F025,2024-09-08,Enrolled,69.9,B+,3.25,97.2,Passed
E003763,STU0136,C029,S06,F025,2024-09-04,Completed,75.2,A,3.75,75.9,Passed
E003764,STU0136,C003,S06,F025,2024-09-03,Completed,63.3,B,3.0,86.8,Passed
E003765,STU0136,C001,S09,F022,2025-09-02,Completed,77.2,A,3.75,85.6,Passed
E003766,STU0136,C057,S09,F022,2025-09-05,Completed,92.8,A+,4.0,64.5,Passed
E003767,STU0136,C019,S09,F022,2025-09-03,Completed,76.8,A,3.75,78.4,Passed
E003768,STU0137,C033,S03,F015,2023-09-17,Completed,45.1,C,2.25,85.6,Passed
E003769,STU0137,C004,S03,F041,2023-09-10,Completed,77.8,A,3.75,76.5,Passed
E003770,STU0137,C023,S03,F031,2023-09-05,Enrolled,68.1,B+,3.25,83.2,Passed
E003771,STU0137,C037,S03,F041,2023-09-03,Withdrawn,54.1,C+,2.5,89.7,Passed
E003772,STU0137,C032,S03,F041,2023-09-02,Completed,77.4,A,3.75,74.7,Passed
E003773,STU0137,C067,S10,F031,2026-01-10,Completed,65.5,B+,3.25,72.4,Passed
E003774,STU0137,C023,S10,F042,2026-01-02,Completed,81.7,A+,4.0,63.0,Passed
E003775,STU0137,C005,S10,F015,2026-01-03,Completed,100.0,A+,4.0,84.9,Passed
E003776,STU0137,C050,S10,F005,2026-01-01,Completed,79.5,A,3.75,69.5,Passed
E003777,STU0137,C023,S05,F005,2024-05-10,Enrolled,74.8,A-,3.5,88.9,Passed
E003778,STU0137,C032,S05,F042,2024-05-15,Completed,75.3,A,3.75,68.8,Passed
E003779,STU0137,C005,S05,F026,2024-05-10,Enrolled,62.8,B,3.0,81.2,Passed
E003780,STU0137,C050,S05,F041,2024-05-12,Completed,90.0,A+,4.0,85.0,Passed
E003781,STU0137,C004,S05,F015,2024-05-08,Completed,45.2,C,2.25,85.1,Passed
E003782,STU0137,C032,S09,F041,2025-09-20,Completed,65.4,B+,3.25,89.8,Passed
E003783,STU0137,C041,S09,F031,2025-09-18,Completed,74.0,A-,3.5,58.9,Passed
E003784,STU0137,C025,S09,F041,2025-09-16,Withdrawn,74.4,A-,3.5,86.3,Passed
E003785,STU0137,C050,S09,F041,2025-09-11,Completed,57.9,B-,2.75,79.0,Passed
E003786,STU0137,C025,S04,F013,2024-01-19,Completed,50.7,C+,2.5,80.0,Passed
E003787,STU0137,C010,S04,F015,2024-01-11,Completed,69.6,B+,3.25,86.8,Passed
E003788,STU0137,C004,S04,F015,2024-01-03,Completed,57.3,B-,2.75,75.2,Passed
E003789,STU0137,C037,S04,F005,2024-01-05,Completed,80.3,A+,4.0,94.4,Passed
E003790,STU0137,C032,S04,F042,2024-01-09,Enrolled,60.4,B,3.0,78.3,Passed
E003791,STU0137,C041,S06,F013,2024-09-16,Completed,46.3,C,2.25,81.8,Passed
E003792,STU0137,C025,S06,F005,2024-09-09,Completed,59.0,B-,2.75,100.0,Passed
E003793,STU0137,C010,S06,F042,2024-09-20,Completed,65.1,B+,3.25,80.7,Passed
E003794,STU0137,C032,S06,F031,2024-09-01,Completed,92.7,A+,4.0,81.1,Passed
E003795,STU0137,C005,S06,F042,2024-09-11,Completed,61.2,B,3.0,75.5,Passed
E003796,STU0137,C014,S11,F013,2026-05-05,Completed,62.2,B,3.0,64.1,Passed
E003797,STU0137,C032,S11,F005,2026-05-02,Completed,52.0,C+,2.5,86.9,Passed
E003798,STU0137,C067,S11,F015,2026-05-07,Completed,62.3,B,3.0,80.2,Passed
E003799,STU0137,C023,S11,F015,2026-05-04,Completed,69.3,B+,3.25,88.3,Passed
E003800,STU0137,C033,S11,F031,2026-05-06,Completed,64.8,B,3.0,70.7,Passed
E003801,STU0137,C033,S01,F042,2023-01-03,Completed,69.8,B+,3.25,98.3,Passed
E003802,STU0137,C014,S01,F013,2023-01-11,Withdrawn,69.8,B+,3.25,79.9,Passed
E003803,STU0137,C010,S01,F041,2023-01-04,Enrolled,61.5,B,3.0,89.2,Passed
E003804,STU0137,C005,S01,F005,2023-01-07,Enrolled,51.8,C+,2.5,71.5,Passed
E003805,STU0137,C067,S01,F026,2023-01-14,Withdrawn,67.4,B+,3.25,87.0,Passed
E003806,STU0138,C017,S02,F002,2023-05-06,Completed,82.0,A+,4.0,100.0,Passed
E003807,STU0138,C052,S02,F002,2023-05-05,Completed,66.4,B+,3.25,85.7,Passed
E003808,STU0138,C016,S02,F011,2023-05-01,Completed,88.2,A+,4.0,89.7,Passed
E003809,STU0138,C039,S02,F014,2023-05-14,Enrolled,50.2,C+,2.5,98.3,Passed
E003810,STU0138,C063,S02,F021,2023-05-09,Completed,69.2,B+,3.25,78.8,Passed
E003811,STU0138,C017,S08,F011,2025-05-01,Completed,95.0,A+,4.0,75.7,Passed
E003812,STU0138,C002,S08,F021,2025-05-09,Completed,78.8,A,3.75,90.4,Passed
E003813,STU0138,C052,S08,F014,2025-05-13,Completed,34.5,F,0.0,72.6,Failed
E003814,STU0138,C063,S08,F011,2025-05-01,Completed,62.2,B,3.0,83.1,Passed
E003815,STU0138,C039,S08,F004,2025-05-07,Enrolled,100.0,A+,4.0,83.3,Passed
E003816,STU0138,C016,S04,F002,2024-01-03,Completed,93.8,A+,4.0,100.0,Passed
E003817,STU0138,C002,S04,F002,2024-01-13,Completed,51.8,C+,2.5,80.6,Passed
E003818,STU0138,C017,S04,F014,2024-01-17,Completed,61.8,B,3.0,61.3,Passed
E003819,STU0138,C063,S07,F021,2025-01-05,Withdrawn,65.5,B+,3.25,61.4,Passed
E003820,STU0138,C017,S07,F011,2025-01-21,Completed,65.7,B+,3.25,71.9,Passed
E003821,STU0138,C002,S07,F014,2025-01-08,Completed,81.8,A+,4.0,70.7,Passed
E003822,STU0138,C017,S06,F021,2024-09-05,Completed,81.2,A+,4.0,97.7,Passed
E003823,STU0138,C016,S06,F002,2024-09-01,Completed,64.0,B,3.0,84.9,Passed
E003824,STU0138,C052,S06,F021,2024-09-16,Enrolled,66.4,B+,3.25,87.8,Passed
E003825,STU0138,C063,S01,F004,2023-01-18,Completed,70.9,A-,3.5,79.2,Passed
E003826,STU0138,C002,S01,F011,2023-01-05,Enrolled,59.4,B-,2.75,95.0,Passed
E003827,STU0138,C017,S01,F021,2023-01-17,Completed,70.2,A-,3.5,86.5,Passed
E003828,STU0139,C026,S04,F017,2024-01-21,Completed,48.4,C,2.25,89.1,Passed
E003829,STU0139,C011,S04,F008,2024-01-09,Enrolled,83.9,A+,4.0,91.7,Passed
E003830,STU0139,C006,S04,F017,2024-01-11,Completed,86.2,A+,4.0,75.3,Passed
E003831,STU0139,C060,S04,F044,2024-01-18,Completed,91.6,A+,4.0,68.4,Passed
E003832,STU0139,C026,S03,F017,2023-09-05,Completed,65.5,B+,3.25,70.3,Passed
E003833,STU0139,C070,S03,F044,2023-09-05,Enrolled,65.2,B+,3.25,73.3,Passed
E003834,STU0139,C034,S03,F044,2023-09-05,Completed,77.4,A,3.75,82.9,Passed
E003835,STU0139,C034,S07,F044,2025-01-13,Completed,44.5,D,2.0,81.4,Passed
E003836,STU0139,C070,S07,F017,2025-01-08,Completed,61.7,B,3.0,79.7,Passed
E003837,STU0139,C028,S07,F017,2025-01-16,Completed,57.9,B-,2.75,72.2,Passed
E003838,STU0139,C060,S07,F044,2025-01-15,Completed,56.6,B-,2.75,74.1,Passed
E003839,STU0139,C026,S07,F044,2025-01-17,Enrolled,64.6,B,3.0,55.8,Passed
E003840,STU0139,C026,S01,F044,2023-01-14,Completed,86.4,A+,4.0,93.1,Passed
E003841,STU0139,C006,S01,F017,2023-01-21,Completed,83.5,A+,4.0,54.8,Passed
E003842,STU0139,C070,S01,F017,2023-01-03,Withdrawn,61.9,B,3.0,79.9,Passed
E003843,STU0139,C028,S01,F008,2023-01-19,Completed,81.3,A+,4.0,79.6,Passed
E003844,STU0139,C034,S01,F008,2023-01-18,Completed,78.4,A,3.75,96.8,Passed
E003845,STU0139,C026,S11,F017,2026-05-17,Completed,67.1,B+,3.25,96.3,Passed
E003846,STU0139,C028,S11,F008,2026-05-13,Completed,53.3,C+,2.5,72.0,Passed
E003847,STU0139,C034,S11,F017,2026-05-19,Completed,54.5,C+,2.5,79.8,Passed
E003848,STU0139,C070,S06,F008,2024-09-16,Enrolled,72.3,A-,3.5,89.9,Passed
E003849,STU0139,C011,S06,F008,2024-09-14,Completed,82.8,A+,4.0,95.1,Passed
E003850,STU0139,C026,S06,F017,2024-09-01,Completed,89.1,A+,4.0,74.9,Passed
E003851,STU0139,C034,S06,F044,2024-09-19,Completed,71.0,A-,3.5,100.0,Passed
E003852,STU0139,C060,S06,F008,2024-09-04,Completed,60.1,B,3.0,84.6,Passed
E003853,STU0139,C060,S08,F008,2025-05-08,Completed,64.3,B,3.0,76.2,Passed
E003854,STU0139,C070,S08,F017,2025-05-05,Enrolled,27.5,F,0.0,90.5,Failed
E003855,STU0139,C028,S08,F008,2025-05-07,Completed,51.0,C+,2.5,96.9,Passed
E003856,STU0139,C011,S08,F044,2025-05-21,Completed,59.1,B-,2.75,76.1,Passed
E003857,STU0139,C006,S10,F017,2026-01-01,Completed,93.7,A+,4.0,79.8,Passed
E003858,STU0139,C060,S10,F008,2026-01-11,Completed,62.6,B,3.0,93.7,Passed
E003859,STU0139,C026,S10,F017,2026-01-19,Completed,90.2,A+,4.0,80.9,Passed
E003860,STU0139,C026,S09,F017,2025-09-10,Completed,42.7,D,2.0,99.6,Passed
E003861,STU0139,C070,S09,F008,2025-09-08,Completed,59.3,B-,2.75,75.8,Passed
E003862,STU0139,C006,S09,F044,2025-09-07,Completed,67.3,B+,3.25,89.3,Passed
E003863,STU0139,C006,S05,F017,2024-05-12,Completed,39.9,F,0.0,86.8,Failed
E003864,STU0139,C034,S05,F017,2024-05-01,Completed,41.8,D,2.0,94.6,Passed
E003865,STU0139,C070,S05,F017,2024-05-08,Completed,72.2,A-,3.5,72.4,Passed
E003866,STU0139,C011,S05,F017,2024-05-13,Completed,83.1,A+,4.0,69.5,Passed
E003867,STU0139,C026,S05,F044,2024-05-11,Completed,53.3,C+,2.5,88.1,Passed
E003868,STU0140,C060,S09,F044,2025-09-18,Completed,55.4,B-,2.75,56.8,Passed
E003869,STU0140,C011,S09,F017,2025-09-11,Completed,100.0,A+,4.0,86.8,Passed
E003870,STU0140,C006,S09,F044,2025-09-09,Completed,77.3,A,3.75,100.0,Passed
E003871,STU0140,C026,S09,F008,2025-09-12,Completed,65.5,B+,3.25,100.0,Passed
E003872,STU0140,C034,S08,F017,2025-05-07,Completed,55.0,C+,2.5,87.6,Passed
E003873,STU0140,C026,S08,F017,2025-05-11,Completed,42.8,D,2.0,85.0,Passed
E003874,STU0140,C070,S08,F044,2025-05-20,Completed,42.7,D,2.0,79.2,Passed
E003875,STU0140,C060,S08,F017,2025-05-15,Completed,61.9,B,3.0,96.6,Passed
E003876,STU0140,C006,S08,F008,2025-05-02,Completed,40.2,D,2.0,77.3,Passed
E003877,STU0140,C070,S01,F008,2023-01-15,Completed,41.6,D,2.0,61.4,Passed
E003878,STU0140,C006,S01,F017,2023-01-09,Completed,49.1,C,2.25,80.8,Passed
E003879,STU0140,C028,S01,F044,2023-01-08,Completed,61.9,B,3.0,85.7,Passed
E003880,STU0140,C070,S10,F044,2026-01-13,Completed,76.3,A,3.75,62.5,Passed
E003881,STU0140,C011,S10,F008,2026-01-09,Completed,40.7,D,2.0,85.0,Passed
E003882,STU0140,C006,S10,F044,2026-01-05,Completed,73.9,A-,3.5,84.8,Passed
E003883,STU0140,C026,S10,F008,2026-01-21,Completed,73.1,A-,3.5,93.0,Passed
E003884,STU0141,C031,S05,F018,2024-05-14,Completed,63.8,B,3.0,94.5,Passed
E003885,STU0141,C059,S05,F030,2024-05-02,Completed,64.6,B,3.0,50.7,Passed
E003886,STU0141,C008,S05,F048,2024-05-20,Completed,89.2,A+,4.0,87.6,Passed
E003887,STU0141,C038,S05,F030,2024-05-10,Completed,96.9,A+,4.0,73.2,Passed
E003888,STU0141,C038,S01,F046,2023-01-08,Completed,51.6,C+,2.5,79.9,Passed
E003889,STU0141,C053,S01,F030,2023-01-21,Completed,59.5,B-,2.75,69.8,Passed
E003890,STU0141,C008,S01,F024,2023-01-03,Completed,68.1,B+,3.25,91.6,Passed
E003891,STU0141,C059,S03,F046,2023-09-10,Enrolled,55.5,B-,2.75,69.6,Passed
E003892,STU0141,C031,S03,F030,2023-09-09,Completed,53.9,C+,2.5,72.5,Passed
E003893,STU0141,C053,S03,F018,2023-09-14,Completed,72.9,A-,3.5,74.4,Passed
E003894,STU0141,C059,S06,F046,2024-09-15,Completed,91.5,A+,4.0,91.2,Passed
E003895,STU0141,C038,S06,F029,2024-09-01,Enrolled,38.3,F,0.0,88.0,Failed
E003896,STU0141,C065,S06,F029,2024-09-05,Completed,96.4,A+,4.0,85.1,Passed
E003897,STU0141,C008,S11,F048,2026-05-21,Completed,78.3,A,3.75,79.3,Passed
E003898,STU0141,C053,S11,F010,2026-05-01,Completed,57.9,B-,2.75,87.2,Passed
E003899,STU0141,C031,S11,F024,2026-05-14,Completed,39.5,F,0.0,100.0,Failed
E003900,STU0141,C065,S11,F048,2026-05-08,Completed,62.8,B,3.0,98.0,Passed
E003901,STU0141,C059,S11,F029,2026-05-13,Completed,67.2,B+,3.25,80.2,Passed
E003902,STU0141,C053,S10,F010,2026-01-08,Completed,69.3,B+,3.25,100.0,Passed
E003903,STU0141,C059,S10,F018,2026-01-21,Completed,64.7,B,3.0,92.1,Passed
E003904,STU0141,C038,S10,F018,2026-01-10,Completed,33.6,F,0.0,82.5,Failed
E003905,STU0141,C031,S07,F029,2025-01-09,Completed,77.4,A,3.75,81.4,Passed
E003906,STU0141,C053,S07,F029,2025-01-06,Completed,86.9,A+,4.0,100.0,Passed
E003907,STU0141,C038,S07,F048,2025-01-17,Completed,46.2,C,2.25,66.8,Passed
E003908,STU0141,C065,S04,F012,2024-01-12,Completed,54.5,C+,2.5,82.8,Passed
E003909,STU0141,C053,S04,F024,2024-01-08,Enrolled,94.0,A+,4.0,79.2,Passed
E003910,STU0141,C059,S04,F010,2024-01-14,Completed,71.8,A-,3.5,89.4,Passed
E003911,STU0141,C031,S04,F029,2024-01-20,Completed,57.1,B-,2.75,100.0,Passed
E003912,STU0141,C038,S04,F046,2024-01-15,Completed,74.3,A-,3.5,93.2,Passed
E003913,STU0141,C038,S09,F010,2025-09-16,Completed,71.1,A-,3.5,68.1,Passed
E003914,STU0141,C008,S09,F010,2025-09-17,Completed,94.1,A+,4.0,97.3,Passed
E003915,STU0141,C031,S09,F046,2025-09-18,Enrolled,65.0,B,3.0,66.7,Passed
E003916,STU0141,C053,S09,F030,2025-09-11,Completed,57.9,B-,2.75,59.0,Passed
E003917,STU0142,C054,S02,F047,2023-05-05,Completed,68.1,B+,3.25,72.4,Passed
E003918,STU0142,C012,S02,F003,2023-05-15,Completed,53.5,C+,2.5,70.0,Passed
E003919,STU0142,C061,S02,F033,2023-05-19,Withdrawn,77.8,A,3.75,92.0,Passed
E003920,STU0142,C012,S11,F040,2026-05-04,Completed,91.3,A+,4.0,97.0,Passed
E003921,STU0142,C061,S11,F006,2026-05-04,Completed,74.6,A-,3.5,57.0,Passed
E003922,STU0142,C066,S11,F006,2026-05-01,Completed,67.7,B+,3.25,84.9,Passed
E003923,STU0142,C024,S11,F033,2026-05-13,Enrolled,77.9,A,3.75,74.8,Passed
E003924,STU0142,C043,S09,F019,2025-09-10,Completed,57.5,B-,2.75,91.9,Passed
E003925,STU0142,C012,S09,F033,2025-09-21,Enrolled,90.6,A+,4.0,70.3,Passed
E003926,STU0142,C024,S09,F019,2025-09-16,Completed,70.5,A-,3.5,86.5,Passed
E003927,STU0142,C043,S04,F007,2024-01-08,Completed,23.6,F,0.0,68.7,Failed
E003928,STU0142,C061,S04,F019,2024-01-14,Completed,79.6,A,3.75,61.7,Passed
E003929,STU0142,C024,S04,F047,2024-01-13,Completed,100.0,A+,4.0,100.0,Passed
E003930,STU0142,C022,S04,F033,2024-01-06,Withdrawn,79.6,A,3.75,76.0,Passed
E003931,STU0142,C066,S04,F007,2024-01-08,Completed,58.7,B-,2.75,74.2,Passed
E003932,STU0142,C066,S10,F047,2026-01-06,Completed,60.2,B,3.0,72.8,Passed
E003933,STU0142,C061,S10,F036,2026-01-13,Completed,78.4,A,3.75,100.0,Passed
E003934,STU0142,C022,S10,F049,2026-01-04,Completed,87.5,A+,4.0,88.3,Passed
E003935,STU0142,C024,S10,F006,2026-01-05,Completed,97.2,A+,4.0,87.7,Passed
E003936,STU0142,C012,S05,F036,2024-05-15,Completed,65.1,B+,3.25,86.3,Passed
E003937,STU0142,C022,S05,F007,2024-05-15,Enrolled,81.7,A+,4.0,82.8,Passed
E003938,STU0142,C061,S05,F006,2024-05-14,Completed,56.4,B-,2.75,71.7,Passed
E003939,STU0142,C061,S03,F047,2023-09-03,Withdrawn,66.3,B+,3.25,82.0,Passed
E003940,STU0142,C066,S03,F036,2023-09-18,Completed,90.9,A+,4.0,75.3,Passed
E003941,STU0142,C024,S03,F033,2023-09-07,Completed,32.9,F,0.0,74.0,Failed
E003942,STU0142,C022,S03,F007,2023-09-02,Enrolled,71.1,A-,3.5,85.7,Passed
E003943,STU0142,C054,S03,F003,2023-09-12,Completed,46.1,C,2.25,88.2,Passed
E003944,STU0142,C024,S01,F003,2023-01-18,Completed,66.2,B+,3.25,67.4,Passed
E003945,STU0142,C066,S01,F047,2023-01-10,Completed,72.4,A-,3.5,72.8,Passed
E003946,STU0142,C022,S01,F036,2023-01-18,Completed,71.6,A-,3.5,84.9,Passed
E003947,STU0143,C055,S10,F032,2026-01-12,Completed,58.5,B-,2.75,70.4,Passed
E003948,STU0143,C035,S10,F032,2026-01-14,Withdrawn,95.9,A+,4.0,69.7,Passed
E003949,STU0143,C062,S10,F009,2026-01-21,Enrolled,70.3,A-,3.5,76.1,Passed
E003950,STU0143,C018,S01,F009,2023-01-11,Completed,84.3,A+,4.0,79.5,Passed
E003951,STU0143,C062,S01,F032,2023-01-02,Completed,73.3,A-,3.5,71.8,Passed
E003952,STU0143,C055,S01,F032,2023-01-18,Enrolled,67.5,B+,3.25,91.8,Passed
E003953,STU0143,C035,S01,F009,2023-01-07,Completed,40.7,D,2.0,87.2,Passed
E003954,STU0143,C062,S06,F009,2024-09-13,Completed,100.0,A+,4.0,82.3,Passed
E003955,STU0143,C035,S06,F016,2024-09-08,Completed,85.7,A+,4.0,73.1,Passed
E003956,STU0143,C018,S06,F009,2024-09-12,Completed,46.9,C,2.25,81.1,Passed
E003957,STU0143,C055,S06,F016,2024-09-10,Completed,52.6,C+,2.5,86.1,Passed
E003958,STU0143,C035,S07,F009,2025-01-04,Completed,56.9,B-,2.75,79.5,Passed
E003959,STU0143,C055,S07,F016,2025-01-17,Completed,72.4,A-,3.5,80.3,Passed
E003960,STU0143,C062,S07,F016,2025-01-15,Completed,60.1,B,3.0,100.0,Passed
E003961,STU0143,C018,S07,F016,2025-01-06,Completed,85.0,A+,4.0,53.8,Passed
E003962,STU0143,C018,S02,F032,2023-05-07,Completed,64.4,B,3.0,94.7,Passed
E003963,STU0143,C062,S02,F032,2023-05-09,Completed,54.1,C+,2.5,100.0,Passed
E003964,STU0143,C035,S02,F016,2023-05-05,Completed,62.3,B,3.0,82.7,Passed
E003965,STU0143,C055,S02,F016,2023-05-15,Completed,75.7,A,3.75,84.7,Passed
E003966,STU0143,C062,S04,F009,2024-01-01,Enrolled,77.0,A,3.75,69.3,Passed
E003967,STU0143,C035,S04,F016,2024-01-18,Completed,52.3,C+,2.5,93.8,Passed
E003968,STU0143,C055,S04,F032,2024-01-21,Completed,59.9,B-,2.75,89.6,Passed
E003969,STU0143,C035,S08,F016,2025-05-05,Completed,81.6,A+,4.0,84.5,Passed
E003970,STU0143,C018,S08,F016,2025-05-18,Withdrawn,52.0,C+,2.5,70.5,Passed
E003971,STU0143,C055,S08,F032,2025-05-14,Completed,47.0,C,2.25,68.9,Passed
E003972,STU0143,C062,S08,F032,2025-05-01,Completed,74.8,A-,3.5,81.5,Passed
E003973,STU0143,C035,S05,F032,2024-05-19,Completed,86.8,A+,4.0,89.8,Passed
E003974,STU0143,C062,S05,F016,2024-05-02,Completed,69.6,B+,3.25,79.1,Passed
E003975,STU0143,C018,S05,F016,2024-05-14,Completed,99.6,A+,4.0,92.9,Passed
E003976,STU0144,C016,S06,F004,2024-09-05,Completed,68.6,B+,3.25,80.2,Passed
E003977,STU0144,C052,S06,F021,2024-09-02,Completed,70.1,A-,3.5,94.5,Passed
E003978,STU0144,C002,S06,F004,2024-09-03,Completed,53.2,C+,2.5,77.8,Passed
E003979,STU0144,C017,S06,F021,2024-09-01,Completed,100.0,A+,4.0,60.0,Passed
E003980,STU0144,C052,S09,F014,2025-09-05,Enrolled,85.0,A+,4.0,91.9,Passed
E003981,STU0144,C039,S09,F021,2025-09-06,Completed,74.4,A-,3.5,68.2,Passed
E003982,STU0144,C017,S09,F014,2025-09-04,Enrolled,55.5,B-,2.75,84.1,Passed
E003983,STU0144,C039,S05,F011,2024-05-10,Enrolled,72.9,A-,3.5,91.0,Passed
E003984,STU0144,C063,S05,F011,2024-05-19,Completed,87.2,A+,4.0,72.6,Passed
E003985,STU0144,C052,S05,F002,2024-05-06,Enrolled,74.6,A-,3.5,77.5,Passed
E003986,STU0144,C016,S05,F014,2024-05-02,Withdrawn,44.6,D,2.0,86.7,Passed
E003987,STU0144,C002,S05,F011,2024-05-13,Enrolled,72.2,A-,3.5,80.1,Passed
E003988,STU0144,C063,S08,F021,2025-05-04,Completed,77.1,A,3.75,73.6,Passed
E003989,STU0144,C052,S08,F002,2025-05-10,Completed,63.9,B,3.0,72.5,Passed
E003990,STU0144,C017,S08,F002,2025-05-09,Completed,98.0,A+,4.0,86.4,Passed
E003991,STU0144,C039,S08,F004,2025-05-17,Enrolled,81.9,A+,4.0,82.5,Passed
E003992,STU0144,C002,S08,F014,2025-05-21,Enrolled,58.8,B-,2.75,81.5,Passed
E003993,STU0144,C039,S01,F011,2023-01-13,Completed,60.0,B,3.0,83.5,Passed
E003994,STU0144,C016,S01,F021,2023-01-16,Completed,69.0,B+,3.25,82.3,Passed
E003995,STU0144,C052,S01,F021,2023-01-19,Completed,56.6,B-,2.75,83.8,Passed
E003996,STU0144,C063,S04,F021,2024-01-05,Enrolled,83.0,A+,4.0,90.5,Passed
E003997,STU0144,C016,S04,F021,2024-01-08,Enrolled,56.7,B-,2.75,61.4,Passed
E003998,STU0144,C002,S04,F014,2024-01-14,Completed,60.2,B,3.0,74.2,Passed
E003999,STU0144,C039,S04,F021,2024-01-06,Completed,57.4,B-,2.75,87.3,Passed
E004000,STU0144,C017,S04,F011,2024-01-21,Completed,48.3,C,2.25,76.8,Passed
E004001,STU0144,C039,S10,F004,2026-01-15,Enrolled,62.4,B,3.0,59.1,Passed
E004002,STU0144,C052,S10,F002,2026-01-13,Completed,57.9,B-,2.75,84.4,Passed
E004003,STU0144,C063,S10,F004,2026-01-20,Completed,68.4,B+,3.25,94.2,Passed
E004004,STU0145,C006,S09,F044,2025-09-14,Completed,84.2,A+,4.0,92.5,Passed
E004005,STU0145,C011,S09,F044,2025-09-10,Enrolled,83.2,A+,4.0,54.6,Passed
E004006,STU0145,C028,S09,F017,2025-09-04,Completed,94.6,A+,4.0,90.5,Passed
E004007,STU0145,C034,S09,F044,2025-09-16,Completed,56.4,B-,2.75,73.3,Passed
E004008,STU0145,C070,S01,F008,2023-01-12,Completed,60.7,B,3.0,59.8,Passed
E004009,STU0145,C060,S01,F017,2023-01-09,Completed,89.8,A+,4.0,79.0,Passed
E004010,STU0145,C006,S01,F008,2023-01-09,Enrolled,65.6,B+,3.25,81.3,Passed
E004011,STU0145,C034,S01,F017,2023-01-09,Enrolled,40.9,D,2.0,100.0,Passed
E004012,STU0145,C028,S07,F008,2025-01-04,Completed,51.7,C+,2.5,60.8,Passed
E004013,STU0145,C070,S07,F008,2025-01-04,Completed,84.1,A+,4.0,100.0,Passed
E004014,STU0145,C026,S07,F017,2025-01-02,Withdrawn,45.7,C,2.25,71.6,Passed
E004015,STU0145,C034,S07,F044,2025-01-09,Completed,73.8,A-,3.5,99.2,Passed
E004016,STU0145,C011,S03,F044,2023-09-17,Completed,65.9,B+,3.25,100.0,Passed
E004017,STU0145,C006,S03,F044,2023-09-08,Completed,93.1,A+,4.0,88.0,Passed
E004018,STU0145,C070,S03,F017,2023-09-21,Completed,68.6,B+,3.25,89.7,Passed
E004019,STU0145,C060,S03,F008,2023-09-09,Withdrawn,43.5,D,2.0,73.5,Passed
E004020,STU0145,C034,S03,F008,2023-09-16,Enrolled,52.3,C+,2.5,78.2,Passed
E004021,STU0145,C028,S02,F044,2023-05-01,Completed,100.0,A+,4.0,59.6,Passed
E004022,STU0145,C006,S02,F008,2023-05-09,Completed,79.2,A,3.75,84.1,Passed
E004023,STU0145,C070,S02,F017,2023-05-07,Completed,77.0,A,3.75,85.0,Passed
E004024,STU0145,C026,S02,F017,2023-05-18,Completed,64.3,B,3.0,75.2,Passed
E004025,STU0146,C052,S02,F021,2023-05-21,Completed,65.8,B+,3.25,100.0,Passed
E004026,STU0146,C016,S02,F002,2023-05-11,Completed,64.9,B,3.0,81.3,Passed
E004027,STU0146,C017,S02,F004,2023-05-20,Completed,65.1,B+,3.25,93.2,Passed
E004028,STU0146,C002,S02,F011,2023-05-08,Completed,40.3,D,2.0,79.8,Passed
E004029,STU0146,C039,S11,F004,2026-05-17,Completed,62.9,B,3.0,83.7,Passed
E004030,STU0146,C016,S11,F021,2026-05-10,Completed,41.7,D,2.0,95.8,Passed
E004031,STU0146,C002,S11,F004,2026-05-16,Enrolled,95.4,A+,4.0,66.5,Passed
E004032,STU0146,C063,S11,F011,2026-05-10,Completed,66.6,B+,3.25,73.8,Passed
E004033,STU0146,C052,S11,F021,2026-05-10,Completed,100.0,A+,4.0,71.0,Passed
E004034,STU0146,C039,S07,F014,2025-01-12,Completed,49.7,C,2.25,91.5,Passed
E004035,STU0146,C016,S07,F014,2025-01-19,Completed,67.9,B+,3.25,88.2,Passed
E004036,STU0146,C017,S07,F021,2025-01-07,Completed,51.0,C+,2.5,98.3,Passed
E004037,STU0146,C052,S07,F021,2025-01-02,Completed,37.6,F,0.0,84.2,Failed
E004038,STU0146,C039,S09,F021,2025-09-07,Completed,65.5,B+,3.25,88.7,Passed
E004039,STU0146,C063,S09,F021,2025-09-06,Completed,71.6,A-,3.5,85.0,Passed
E004040,STU0146,C002,S09,F011,2025-09-03,Completed,59.8,B-,2.75,78.0,Passed
E004041,STU0146,C017,S09,F002,2025-09-06,Completed,69.4,B+,3.25,80.5,Passed
