PaymentID,StudentID,SemesterID,TotalPayable,AmountPaid,OutstandingAmount,PaymentStatus,PaymentDate,PaymentMethod
P001386,STU0235,S11,45000,45000.0,0.0,Paid,2026-06-06,Cash
P001387,STU0235,S03,75000,0.0,75000.0,Unpaid,,Mobile Banking
P001388,STU0235,S01,52000,0.0,52000.0,Unpaid,,Card
P001389,STU0235,S09,60000,60000.0,0.0,Paid,2025-09-28,Cash
P001390,STU0235,S08,68000,68000.0,0.0,Paid,2025-05-02,Cash
P001391,STU0236,S05,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001392,STU0236,S08,75000,75000.0,0.0,Paid,2025-05-12,Bank
P001393,STU0236,S09,75000,37500.0,37500.0,Partial,2025-09-14,Mobile Banking
P001394,STU0236,S10,60000,60000.0,0.0,Paid,2026-01-06,Mobile Banking
P001395,STU0236,S04,68000,34000.0,34000.0,Partial,2024-02-16,Cash
P001396,STU0237,S10,68000,34000.0,34000.0,Partial,2026-02-04,Mobile Banking
P001397,STU0237,S04,60000,0.0,60000.0,Unpaid,,Cash
P001398,STU0237,S07,52000,26000.0,26000.0,Partial,2025-01-20,Cash
P001399,STU0237,S09,60000,60000.0,0.0,Paid,2025-09-17,Cash
P001400,STU0237,S05,75000,37500.0,37500.0,Partial,2024-05-18,Cash
P001401,STU0237,S02,75000,0.0,75000.0,Unpaid,,Bank
P001402,STU0237,S01,68000,34000.0,34000.0,Partial,2023-01-22,Card
P001403,STU0238,S02,45000,22500.0,22500.0,Partial,2023-06-19,Cash
P001404,STU0238,S10,45000,45000.0,0.0,Paid,2026-02-18,Card
P001405,STU0238,S08,60000,30000.0,30000.0,Partial,2025-05-08,Mobile Banking
P001406,STU0238,S09,75000,75000.0,0.0,Paid,2025-10-02,Mobile Banking
P001407,STU0239,S10,75000,75000.0,0.0,Paid,2026-02-05,Mobile Banking
P001408,STU0239,S08,45000,0.0,45000.0,Unpaid,,Cash
P001409,STU0239,S09,75000,0.0,75000.0,Unpaid,,Card
P001410,STU0239,S11,60000,0.0,60000.0,Unpaid,,Bank
P001411,STU0240,S09,52000,52000.0,0.0,Paid,2025-10-02,Bank
P001412,STU0240,S10,75000,0.0,75000.0,Unpaid,,Mobile Banking
P001413,STU0240,S05,52000,52000.0,0.0,Paid,2024-06-23,Bank
P001414,STU0240,S03,60000,60000.0,0.0,Paid,2023-10-24,Mobile Banking
P001415,STU0240,S07,68000,51000.0,17000.0,Partial,2025-02-03,Cash
P001416,STU0240,S06,75000,37500.0,37500.0,Partial,2024-09-30,Bank
P001417,STU0241,S06,68000,68000.0,0.0,Paid,2024-09-16,Bank
P001418,STU0241,S08,52000,39000.0,13000.0,Partial,2025-05-11,Cash
P001419,STU0241,S03,60000,45000.0,15000.0,Partial,2023-10-28,Bank
P001420,STU0241,S11,52000,26000.0,26000.0,Partial,2026-05-26,Bank
P001421,STU0241,S09,60000,0.0,60000.0,Unpaid,,Card
P001422,STU0241,S02,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001423,STU0241,S01,60000,60000.0,0.0,Paid,2023-01-16,Card
P001424,STU0242,S06,75000,56250.0,18750.0,Partial,2024-09-28,Cash
P001425,STU0242,S08,60000,30000.0,30000.0,Partial,2025-05-07,Bank
P001426,STU0242,S02,60000,30000.0,30000.0,Partial,2023-05-18,Card
P001427,STU0242,S09,52000,52000.0,0.0,Paid,2025-10-12,Cash
P001428,STU0242,S03,68000,51000.0,17000.0,Partial,2023-09-06,Bank
P001429,STU0243,S03,52000,52000.0,0.0,Paid,2023-09-12,Bank
P001430,STU0243,S05,60000,30000.0,30000.0,Partial,2024-06-21,Bank
P001431,STU0243,S11,52000,39000.0,13000.0,Partial,2026-05-26,Mobile Banking
P001432,STU0243,S02,68000,68000.0,0.0,Paid,2023-06-26,Card
P001433,STU0243,S04,68000,68000.0,0.0,Paid,2024-01-02,Cash
P001434,STU0243,S10,60000,60000.0,0.0,Paid,2026-02-06,Mobile Banking
P001435,STU0243,S07,52000,26000.0,26000.0,Partial,2025-02-08,Card
P001436,STU0244,S04,68000,34000.0,34000.0,Partial,2024-01-26,Mobile Banking
P001437,STU0244,S09,45000,0.0,45000.0,Unpaid,,Bank
P001438,STU0244,S06,75000,56250.0,18750.0,Partial,2024-09-10,Card
P001439,STU0244,S10,60000,45000.0,15000.0,Partial,2026-03-01,Bank
P001440,STU0244,S03,68000,68000.0,0.0,Paid,2023-09-07,Bank
P001441,STU0244,S01,45000,33750.0,11250.0,Partial,2023-02-13,Card
P001442,STU0244,S08,68000,51000.0,17000.0,Partial,2025-06-21,Cash
P001443,STU0245,S06,45000,33750.0,11250.0,Partial,2024-10-31,Bank
P001444,STU0245,S05,68000,51000.0,17000.0,Partial,2024-06-27,Card
P001445,STU0245,S09,45000,45000.0,0.0,Paid,2025-10-17,Mobile Banking
P001446,STU0245,S03,68000,68000.0,0.0,Paid,2023-10-22,Bank
P001447,STU0246,S07,60000,0.0,60000.0,Unpaid,,Card
P001448,STU0246,S02,68000,51000.0,17000.0,Partial,2023-05-01,Cash
P001449,STU0246,S04,68000,51000.0,17000.0,Partial,2024-01-08,Mobile Banking
P001450,STU0246,S03,52000,52000.0,0.0,Paid,2023-10-18,Cash
P001451,STU0246,S05,45000,45000.0,0.0,Paid,2024-05-05,Mobile Banking
P001452,STU0246,S06,52000,52000.0,0.0,Paid,2024-10-26,Cash
P001453,STU0246,S10,75000,37500.0,37500.0,Partial,2026-01-29,Mobile Banking
P001454,STU0247,S11,68000,68000.0,0.0,Paid,2026-06-22,Mobile Banking
P001455,STU0247,S03,45000,22500.0,22500.0,Partial,2023-09-13,Bank
P001456,STU0247,S02,45000,45000.0,0.0,Paid,2023-06-27,Card
P001457,STU0247,S10,60000,30000.0,30000.0,Partial,2026-02-23,Cash
P001458,STU0247,S06,45000,33750.0,11250.0,Partial,2024-10-18,Cash
P001459,STU0247,S05,60000,45000.0,15000.0,Partial,2024-06-08,Bank
P001460,STU0247,S07,75000,56250.0,18750.0,Partial,2025-02-20,Card
P001461,STU0248,S08,45000,0.0,45000.0,Unpaid,,Bank
P001462,STU0248,S02,60000,45000.0,15000.0,Partial,2023-05-29,Bank
P001463,STU0248,S10,60000,0.0,60000.0,Unpaid,,Bank
P001464,STU0248,S07,68000,51000.0,17000.0,Partial,2025-01-05,Card
P001465,STU0248,S06,60000,0.0,60000.0,Unpaid,,Bank
P001466,STU0248,S05,75000,75000.0,0.0,Paid,2024-05-19,Card
P001467,STU0248,S01,60000,30000.0,30000.0,Partial,2023-02-15,Mobile Banking
P001468,STU0248,S11,75000,0.0,75000.0,Unpaid,,Bank
P001469,STU0249,S10,45000,45000.0,0.0,Paid,2026-02-27,Card
P001470,STU0249,S05,60000,45000.0,15000.0,Partial,2024-05-17,Mobile Banking
P001471,STU0249,S07,60000,30000.0,30000.0,Partial,2025-01-16,Mobile Banking
P001472,STU0249,S06,75000,37500.0,37500.0,Partial,2024-09-23,Mobile Banking
P001473,STU0250,S02,75000,0.0,75000.0,Unpaid,,Bank
P001474,STU0250,S08,52000,0.0,52000.0,Unpaid,,Mobile Banking
P001475,STU0250,S06,45000,45000.0,0.0,Paid,2024-09-02,Card
P001476,STU0250,S11,52000,52000.0,0.0,Paid,2026-06-24,Mobile Banking
P001477,STU0250,S05,45000,33750.0,11250.0,Partial,2024-06-24,Card
P001478,STU0250,S10,52000,26000.0,26000.0,Partial,2026-01-05,Mobile Banking
P001479,STU0250,S03,52000,26000.0,26000.0,Partial,2023-09-04,Bank
P001480,STU0251,S06,75000,56250.0,18750.0,Partial,2024-09-18,Mobile Banking
P001481,STU0251,S08,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001482,STU0251,S03,45000,33750.0,11250.0,Partial,2023-10-31,Card
P001483,STU0251,S09,68000,68000.0,0.0,Paid,2025-10-03,Card
P001484,STU0251,S07,75000,75000.0,0.0,Paid,2025-01-17,Bank
P001485,STU0251,S01,68000,51000.0,17000.0,Partial,2023-01-09,Card
P001486,STU0251,S04,75000,37500.0,37500.0,Partial,2024-01-25,Cash
P001487,STU0252,S04,45000,22500.0,22500.0,Partial,2024-02-07,Cash
P001488,STU0252,S10,68000,0.0,68000.0,Unpaid,,Cash
P001489,STU0252,S07,60000,60000.0,0.0,Paid,2025-02-17,Card
P001490,STU0252,S08,60000,45000.0,15000.0,Partial,2025-05-05,Mobile Banking
P001491,STU0252,S06,60000,60000.0,0.0,Paid,2024-10-20,Card
P001492,STU0253,S01,45000,45000.0,0.0,Paid,2023-01-18,Mobile Banking
P001493,STU0253,S07,52000,52000.0,0.0,Paid,2025-02-15,Bank
P001494,STU0253,S08,45000,45000.0,0.0,Paid,2025-06-06,Mobile Banking
P001495,STU0253,S10,52000,0.0,52000.0,Unpaid,,Cash
P001496,STU0253,S06,45000,0.0,45000.0,Unpaid,,Cash
P001497,STU0254,S05,52000,52000.0,0.0,Paid,2024-05-16,Mobile Banking
P001498,STU0254,S10,68000,34000.0,34000.0,Partial,2026-02-14,Mobile Banking
P001499,STU0254,S01,45000,45000.0,0.0,Paid,2023-02-13,Bank
P001500,STU0254,S04,60000,30000.0,30000.0,Partial,2024-02-06,Cash
P001501,STU0254,S07,52000,39000.0,13000.0,Partial,2025-01-04,Mobile Banking
P001502,STU0254,S08,52000,0.0,52000.0,Unpaid,,Mobile Banking
P001503,STU0254,S02,68000,51000.0,17000.0,Partial,2023-06-02,Bank
P001504,STU0254,S06,68000,0.0,68000.0,Unpaid,,Mobile Banking
P001505,STU0255,S10,52000,52000.0,0.0,Paid,2026-01-13,Cash
P001506,STU0255,S08,45000,45000.0,0.0,Paid,2025-06-27,Cash
P001507,STU0255,S04,52000,39000.0,13000.0,Partial,2024-02-17,Mobile Banking
P001508,STU0255,S09,68000,34000.0,34000.0,Partial,2025-10-10,Mobile Banking
P001509,STU0255,S06,45000,22500.0,22500.0,Partial,2024-10-30,Cash
P001510,STU0255,S02,52000,52000.0,0.0,Paid,2023-06-22,Card
P001511,STU0256,S04,75000,75000.0,0.0,Paid,2024-01-31,Mobile Banking
P001512,STU0256,S08,52000,52000.0,0.0,Paid,2025-06-23,Mobile Banking
P001513,STU0256,S02,68000,68000.0,0.0,Paid,2023-05-19,Mobile Banking
P001514,STU0256,S06,75000,75000.0,0.0,Paid,2024-10-27,Card
P001515,STU0257,S01,68000,51000.0,17000.0,Partial,2023-02-01,Card
P001516,STU0257,S05,52000,26000.0,26000.0,Partial,2024-06-18,Bank
P001517,STU0257,S07,60000,0.0,60000.0,Unpaid,,Cash
P001518,STU0257,S02,75000,0.0,75000.0,Unpaid,,Mobile Banking
P001519,STU0258,S10,75000,37500.0,37500.0,Partial,2026-02-12,Cash
P001520,STU0258,S02,75000,56250.0,18750.0,Partial,2023-05-10,Cash
P001521,STU0258,S08,45000,33750.0,11250.0,Partial,2025-05-03,Card
P001522,STU0258,S06,68000,34000.0,34000.0,Partial,2024-10-14,Mobile Banking
P001523,STU0258,S07,68000,0.0,68000.0,Unpaid,,Cash
P001524,STU0258,S09,45000,22500.0,22500.0,Partial,2025-10-08,Bank
P001525,STU0259,S08,68000,68000.0,0.0,Paid,2025-06-07,Bank
P001526,STU0259,S02,68000,68000.0,0.0,Paid,2023-06-01,Cash
P001527,STU0259,S11,75000,0.0,75000.0,Unpaid,,Cash
P001528,STU0259,S04,60000,30000.0,30000.0,Partial,2024-01-08,Mobile Banking
P001529,STU0259,S03,60000,45000.0,15000.0,Partial,2023-10-01,Mobile Banking
P001530,STU0259,S05,68000,51000.0,17000.0,Partial,2024-06-13,Mobile Banking
P001531,STU0259,S01,68000,68000.0,0.0,Paid,2023-02-14,Bank
P001532,STU0260,S10,45000,45000.0,0.0,Paid,2026-02-11,Card
P001533,STU0260,S06,75000,56250.0,18750.0,Partial,2024-09-02,Mobile Banking
P001534,STU0260,S02,60000,0.0,60000.0,Unpaid,,Card
P001535,STU0260,S09,75000,75000.0,0.0,Paid,2025-09-11,Cash
P001536,STU0260,S07,52000,26000.0,26000.0,Partial,2025-02-08,Card
P001537,STU0260,S04,60000,0.0,60000.0,Unpaid,,Bank
P001538,STU0261,S04,75000,37500.0,37500.0,Partial,2024-01-09,Cash
P001539,STU0261,S11,45000,45000.0,0.0,Paid,2026-05-10,Mobile Banking
P001540,STU0261,S06,60000,60000.0,0.0,Paid,2024-09-25,Mobile Banking
P001541,STU0261,S02,60000,60000.0,0.0,Paid,2023-06-02,Mobile Banking
P001542,STU0262,S10,60000,60000.0,0.0,Paid,2026-01-24,Card
P001543,STU0262,S11,52000,0.0,52000.0,Unpaid,,Card
P001544,STU0262,S05,60000,60000.0,0.0,Paid,2024-06-19,Bank
P001545,STU0262,S08,60000,45000.0,15000.0,Partial,2025-06-16,Card
P001546,STU0263,S02,60000,60000.0,0.0,Paid,2023-06-03,Cash
P001547,STU0263,S08,52000,0.0,52000.0,Unpaid,,Card
P001548,STU0263,S05,45000,45000.0,0.0,Paid,2024-06-25,Mobile Banking
P001549,STU0263,S06,60000,60000.0,0.0,Paid,2024-09-08,Card
P001550,STU0263,S09,52000,0.0,52000.0,Unpaid,,Bank
P001551,STU0263,S07,60000,30000.0,30000.0,Partial,2025-02-20,Bank
P001552,STU0263,S01,60000,0.0,60000.0,Unpaid,,Cash
P001553,STU0264,S07,60000,60000.0,0.0,Paid,2025-01-07,Card
P001554,STU0264,S06,75000,75000.0,0.0,Paid,2024-10-27,Card
P001555,STU0264,S02,75000,37500.0,37500.0,Partial,2023-05-03,Mobile Banking
P001556,STU0264,S03,60000,60000.0,0.0,Paid,2023-10-22,Bank
P001557,STU0264,S11,68000,34000.0,34000.0,Partial,2026-06-19,Bank
P001558,STU0265,S05,45000,33750.0,11250.0,Partial,2024-05-19,Card
P001559,STU0265,S03,60000,45000.0,15000.0,Partial,2023-09-12,Card
P001560,STU0265,S01,60000,60000.0,0.0,Paid,2023-01-21,Card
P001561,STU0265,S07,60000,45000.0,15000.0,Partial,2025-02-08,Card
P001562,STU0265,S06,60000,45000.0,15000.0,Partial,2024-09-19,Bank
P001563,STU0265,S04,60000,0.0,60000.0,Unpaid,,Bank
P001564,STU0265,S02,75000,37500.0,37500.0,Partial,2023-06-20,Cash
P001565,STU0265,S08,75000,75000.0,0.0,Paid,2025-05-08,Bank
P001566,STU0266,S07,68000,68000.0,0.0,Paid,2025-02-07,Mobile Banking
P001567,STU0266,S06,60000,45000.0,15000.0,Partial,2024-10-27,Card
P001568,STU0266,S05,52000,52000.0,0.0,Paid,2024-06-01,Bank
P001569,STU0266,S09,68000,68000.0,0.0,Paid,2025-10-11,Card
P001570,STU0266,S03,60000,30000.0,30000.0,Partial,2023-09-27,Cash
P001571,STU0266,S10,60000,60000.0,0.0,Paid,2026-01-23,Cash
P001572,STU0266,S08,52000,26000.0,26000.0,Partial,2025-05-30,Card
P001573,STU0266,S11,52000,0.0,52000.0,Unpaid,,Mobile Banking
P001574,STU0267,S05,75000,75000.0,0.0,Paid,2024-05-22,Mobile Banking
P001575,STU0267,S07,75000,37500.0,37500.0,Partial,2025-01-17,Mobile Banking
P001576,STU0267,S03,68000,51000.0,17000.0,Partial,2023-09-25,Cash
P001577,STU0267,S10,45000,22500.0,22500.0,Partial,2026-02-05,Cash
P001578,STU0267,S06,52000,52000.0,0.0,Paid,2024-10-05,Card
P001579,STU0267,S09,52000,39000.0,13000.0,Partial,2025-10-16,Card
P001580,STU0267,S01,68000,68000.0,0.0,Paid,2023-02-26,Card
P001581,STU0267,S02,68000,68000.0,0.0,Paid,2023-05-27,Cash
P001582,STU0268,S02,68000,51000.0,17000.0,Partial,2023-06-26,Mobile Banking
P001583,STU0268,S10,52000,26000.0,26000.0,Partial,2026-02-03,Mobile Banking
P001584,STU0268,S11,52000,39000.0,13000.0,Partial,2026-05-17,Mobile Banking
P001585,STU0268,S04,45000,45000.0,0.0,Paid,2024-02-27,Bank
P001586,STU0268,S06,45000,22500.0,22500.0,Partial,2024-10-14,Mobile Banking
P001587,STU0268,S05,75000,37500.0,37500.0,Partial,2024-05-13,Bank
P001588,STU0268,S03,52000,52000.0,0.0,Paid,2023-10-12,Card
P001589,STU0269,S10,68000,51000.0,17000.0,Partial,2026-01-04,Mobile Banking
P001590,STU0269,S09,60000,30000.0,30000.0,Partial,2025-10-18,Card
P001591,STU0269,S02,60000,0.0,60000.0,Unpaid,,Card
P001592,STU0269,S11,45000,45000.0,0.0,Paid,2026-05-14,Mobile Banking
P001593,STU0269,S04,45000,45000.0,0.0,Paid,2024-02-12,Cash
P001594,STU0269,S01,52000,52000.0,0.0,Paid,2023-02-28,Cash
P001595,STU0269,S08,60000,60000.0,0.0,Paid,2025-06-21,Bank
P001596,STU0269,S03,60000,45000.0,15000.0,Partial,2023-10-27,Mobile Banking
P001597,STU0270,S08,60000,0.0,60000.0,Unpaid,,Mobile Banking
P001598,STU0270,S05,68000,51000.0,17000.0,Partial,2024-06-19,Bank
P001599,STU0270,S09,75000,0.0,75000.0,Unpaid,,Cash
P001600,STU0270,S11,52000,52000.0,0.0,Paid,2026-05-12,Cash
P001601,STU0270,S03,45000,0.0,45000.0,Unpaid,,Cash
P001602,STU0271,S04,60000,60000.0,0.0,Paid,2024-01-06,Mobile Banking
P001603,STU0271,S11,68000,34000.0,34000.0,Partial,2026-06-01,Bank
P001604,STU0271,S01,45000,22500.0,22500.0,Partial,2023-02-20,Cash
P001605,STU0271,S02,75000,75000.0,0.0,Paid,2023-05-03,Mobile Banking
P001606,STU0271,S10,75000,0.0,75000.0,Unpaid,,Bank
P001607,STU0271,S06,52000,0.0,52000.0,Unpaid,,Card
P001608,STU0271,S08,75000,56250.0,18750.0,Partial,2025-06-29,Card
P001609,STU0272,S06,68000,68000.0,0.0,Paid,2024-09-03,Bank
P001610,STU0272,S07,60000,45000.0,15000.0,Partial,2025-02-01,Mobile Banking
P001611,STU0272,S04,45000,45000.0,0.0,Paid,2024-01-18,Bank
P001612,STU0272,S08,75000,56250.0,18750.0,Partial,2025-06-26,Cash
P001613,STU0273,S04,45000,33750.0,11250.0,Partial,2024-01-07,Mobile Banking
P001614,STU0273,S11,68000,34000.0,34000.0,Partial,2026-06-28,Card
P001615,STU0273,S07,60000,60000.0,0.0,Paid,2025-01-12,Cash
P001616,STU0273,S06,60000,30000.0,30000.0,Partial,2024-09-23,Mobile Banking
P001617,STU0273,S09,60000,0.0,60000.0,Unpaid,,Mobile Banking
P001618,STU0273,S03,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001619,STU0273,S10,45000,33750.0,11250.0,Partial,2026-01-24,Card
P001620,STU0274,S08,68000,51000.0,17000.0,Partial,2025-05-29,Bank
P001621,STU0274,S09,75000,75000.0,0.0,Paid,2025-09-10,Bank
P001622,STU0274,S07,52000,26000.0,26000.0,Partial,2025-03-01,Mobile Banking
P001623,STU0274,S02,75000,37500.0,37500.0,Partial,2023-06-16,Cash
P001624,STU0274,S05,68000,0.0,68000.0,Unpaid,,Bank
P001625,STU0274,S10,60000,45000.0,15000.0,Partial,2026-01-04,Cash
P001626,STU0274,S04,52000,26000.0,26000.0,Partial,2024-02-27,Bank
P001627,STU0274,S01,52000,39000.0,13000.0,Partial,2023-01-30,Card
P001628,STU0275,S03,52000,52000.0,0.0,Paid,2023-09-13,Card
P001629,STU0275,S10,68000,68000.0,0.0,Paid,2026-01-26,Cash
P001630,STU0275,S06,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001631,STU0275,S11,45000,45000.0,0.0,Paid,2026-06-27,Card
P001632,STU0275,S04,60000,60000.0,0.0,Paid,2024-02-19,Bank
P001633,STU0275,S07,68000,68000.0,0.0,Paid,2025-01-18,Cash
P001634,STU0275,S02,52000,0.0,52000.0,Unpaid,,Card
P001635,STU0276,S08,45000,0.0,45000.0,Unpaid,,Cash
P001636,STU0276,S04,45000,22500.0,22500.0,Partial,2024-01-13,Cash
P001637,STU0276,S10,60000,60000.0,0.0,Paid,2026-02-28,Cash
P001638,STU0276,S05,60000,60000.0,0.0,Paid,2024-05-14,Cash
P001639,STU0276,S01,75000,37500.0,37500.0,Partial,2023-02-24,Card
P001640,STU0277,S02,75000,56250.0,18750.0,Partial,2023-05-04,Cash
P001641,STU0277,S01,52000,52000.0,0.0,Paid,2023-02-13,Cash
P001642,STU0277,S11,60000,60000.0,0.0,Paid,2026-05-30,Card
P001643,STU0277,S07,52000,52000.0,0.0,Paid,2025-01-31,Cash
P001644,STU0277,S06,52000,52000.0,0.0,Paid,2024-09-14,Bank
P001645,STU0278,S11,52000,0.0,52000.0,Unpaid,,Card
P001646,STU0278,S07,75000,37500.0,37500.0,Partial,2025-01-15,Mobile Banking
P001647,STU0278,S03,45000,0.0,45000.0,Unpaid,,Cash
P001648,STU0278,S10,60000,60000.0,0.0,Paid,2026-02-16,Bank
P001649,STU0278,S02,45000,45000.0,0.0,Paid,2023-06-02,Mobile Banking
P001650,STU0278,S05,68000,68000.0,0.0,Paid,2024-06-26,Cash
P001651,STU0278,S09,68000,34000.0,34000.0,Partial,2025-10-17,Bank
P001652,STU0278,S08,52000,26000.0,26000.0,Partial,2025-05-26,Cash
P001653,STU0279,S03,60000,60000.0,0.0,Paid,2023-10-18,Card
P001654,STU0279,S10,60000,30000.0,30000.0,Partial,2026-02-16,Mobile Banking
P001655,STU0279,S04,75000,75000.0,0.0,Paid,2024-02-10,Card
P001656,STU0279,S05,45000,22500.0,22500.0,Partial,2024-06-19,Mobile Banking
P001657,STU0279,S02,75000,75000.0,0.0,Paid,2023-06-20,Cash
P001658,STU0279,S07,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001659,STU0280,S10,45000,33750.0,11250.0,Partial,2026-01-15,Mobile Banking
P001660,STU0280,S11,68000,34000.0,34000.0,Partial,2026-05-07,Cash
P001661,STU0280,S09,52000,39000.0,13000.0,Partial,2025-10-02,Cash
P001662,STU0280,S01,68000,51000.0,17000.0,Partial,2023-02-17,Mobile Banking
P001663,STU0280,S05,45000,45000.0,0.0,Paid,2024-05-10,Card
P001664,STU0280,S08,68000,34000.0,34000.0,Partial,2025-05-01,Mobile Banking
P001665,STU0280,S03,75000,0.0,75000.0,Unpaid,,Mobile Banking
P001666,STU0281,S09,60000,60000.0,0.0,Paid,2025-10-25,Card
P001667,STU0281,S06,60000,60000.0,0.0,Paid,2024-09-09,Mobile Banking
P001668,STU0281,S04,75000,56250.0,18750.0,Partial,2024-02-15,Mobile Banking
P001669,STU0281,S01,60000,60000.0,0.0,Paid,2023-01-10,Mobile Banking
P001670,STU0281,S02,45000,0.0,45000.0,Unpaid,,Bank
P001671,STU0281,S11,52000,39000.0,13000.0,Partial,2026-06-20,Bank
P001672,STU0281,S10,52000,52000.0,0.0,Paid,2026-02-19,Mobile Banking
P001673,STU0281,S07,75000,75000.0,0.0,Paid,2025-02-26,Card
P001674,STU0282,S11,68000,34000.0,34000.0,Partial,2026-05-12,Cash
P001675,STU0282,S05,68000,34000.0,34000.0,Partial,2024-06-03,Card
P001676,STU0282,S10,45000,33750.0,11250.0,Partial,2026-02-06,Bank
P001677,STU0282,S09,45000,0.0,45000.0,Unpaid,,Bank
P001678,STU0282,S06,60000,60000.0,0.0,Paid,2024-09-27,Mobile Banking
P001679,STU0282,S03,75000,56250.0,18750.0,Partial,2023-10-24,Cash
P001680,STU0283,S04,68000,34000.0,34000.0,Partial,2024-01-22,Card
P001681,STU0283,S03,68000,34000.0,34000.0,Partial,2023-09-21,Card
P001682,STU0283,S05,75000,56250.0,18750.0,Partial,2024-05-09,Cash
P001683,STU0283,S10,45000,45000.0,0.0,Paid,2026-01-12,Mobile Banking
P001684,STU0283,S02,45000,33750.0,11250.0,Partial,2023-06-27,Card
P001685,STU0283,S11,68000,68000.0,0.0,Paid,2026-05-27,Mobile Banking
P001686,STU0283,S06,45000,45000.0,0.0,Paid,2024-10-10,Cash
P001687,STU0283,S01,45000,45000.0,0.0,Paid,2023-01-29,Bank
P001688,STU0284,S06,60000,0.0,60000.0,Unpaid,,Card
P001689,STU0284,S07,52000,39000.0,13000.0,Partial,2025-02-20,Bank
P001690,STU0284,S01,45000,33750.0,11250.0,Partial,2023-01-03,Mobile Banking
P001691,STU0284,S02,60000,0.0,60000.0,Unpaid,,Mobile Banking
P001692,STU0284,S04,60000,60000.0,0.0,Paid,2024-02-20,Cash
P001693,STU0284,S08,60000,60000.0,0.0,Paid,2025-06-23,Mobile Banking
P001694,STU0284,S11,75000,75000.0,0.0,Paid,2026-06-13,Card
P001695,STU0284,S10,75000,75000.0,0.0,Paid,2026-02-10,Card
P001696,STU0285,S09,75000,37500.0,37500.0,Partial,2025-10-22,Cash
P001697,STU0285,S04,75000,0.0,75000.0,Unpaid,,Card
P001698,STU0285,S05,45000,33750.0,11250.0,Partial,2024-05-08,Bank
P001699,STU0285,S03,68000,0.0,68000.0,Unpaid,,Mobile Banking
P001700,STU0285,S07,68000,51000.0,17000.0,Partial,2025-02-17,Mobile Banking
P001701,STU0285,S02,52000,52000.0,0.0,Paid,2023-05-24,Cash
P001702,STU0285,S11,52000,52000.0,0.0,Paid,2026-05-19,Card
P001703,STU0286,S05,60000,60000.0,0.0,Paid,2024-06-03,Bank
P001704,STU0286,S04,52000,52000.0,0.0,Paid,2024-02-24,Cash
P001705,STU0286,S01,75000,0.0,75000.0,Unpaid,,Cash
P001706,STU0286,S02,68000,0.0,68000.0,Unpaid,,Card
P001707,STU0286,S11,52000,52000.0,0.0,Paid,2026-05-30,Bank
P001708,STU0286,S06,60000,0.0,60000.0,Unpaid,,Bank
P001709,STU0287,S05,68000,68000.0,0.0,Paid,2024-05-16,Mobile Banking
P001710,STU0287,S01,68000,68000.0,0.0,Paid,2023-01-29,Bank
P001711,STU0287,S04,52000,52000.0,0.0,Paid,2024-01-27,Mobile Banking
P001712,STU0287,S09,60000,60000.0,0.0,Paid,2025-09-13,Mobile Banking
P001713,STU0287,S07,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001714,STU0287,S10,52000,39000.0,13000.0,Partial,2026-01-29,Mobile Banking
P001715,STU0287,S03,75000,37500.0,37500.0,Partial,2023-09-02,Card
P001716,STU0287,S11,60000,60000.0,0.0,Paid,2026-05-07,Mobile Banking
P001717,STU0288,S04,60000,60000.0,0.0,Paid,2024-02-28,Mobile Banking
P001718,STU0288,S01,75000,0.0,75000.0,Unpaid,,Mobile Banking
P001719,STU0288,S08,45000,33750.0,11250.0,Partial,2025-06-17,Cash
P001720,STU0288,S09,52000,0.0,52000.0,Unpaid,,Bank
P001721,STU0289,S09,60000,0.0,60000.0,Unpaid,,Card
P001722,STU0289,S10,75000,75000.0,0.0,Paid,2026-01-01,Mobile Banking
P001723,STU0289,S01,60000,0.0,60000.0,Unpaid,,Card
P001724,STU0289,S05,60000,45000.0,15000.0,Partial,2024-06-14,Bank
P001725,STU0289,S08,45000,33750.0,11250.0,Partial,2025-06-22,Bank
P001726,STU0290,S04,45000,45000.0,0.0,Paid,2024-01-08,Bank
P001727,STU0290,S05,75000,37500.0,37500.0,Partial,2024-05-17,Cash
P001728,STU0290,S09,52000,39000.0,13000.0,Partial,2025-09-29,Mobile Banking
P001729,STU0290,S11,52000,0.0,52000.0,Unpaid,,Bank
P001730,STU0290,S03,45000,0.0,45000.0,Unpaid,,Mobile Banking
P001731,STU0290,S06,60000,45000.0,15000.0,Partial,2024-10-11,Cash
P001732,STU0290,S02,75000,56250.0,18750.0,Partial,2023-05-14,Card
P001733,STU0291,S08,75000,75000.0,0.0,Paid,2025-05-25,Mobile Banking
P001734,STU0291,S07,68000,51000.0,17000.0,Partial,2025-02-06,Mobile Banking
P001735,STU0291,S06,75000,75000.0,0.0,Paid,2024-10-03,Cash
P001736,STU0291,S10,60000,60000.0,0.0,Paid,2026-02-17,Card
